id,date,city,venue,category,title,time,ticketUrl,cost
"3928","2026-02-18","Eagle River","Fairview Inn","music","Open Mic Night","8p-1a","",""
"3929","2026-02-18","Eagle River","Yukon Bar","music","Open Mic Night","8p-2a","",""
"3930","2026-02-19","Anchorage","Chugiak High School","music","Chugiak & Eagle River Drama: The Music Man","7p-9:30p","",""
"3931","2026-02-20","Anchorage","Chugiak High School","music","Chugiak & Eagle River Drama: The Music Man","7p-9:30p","",""
"3932","2026-02-21","Anchorage","Chugiak High School","music","Chugiak & Eagle River Drama: The Music Man","7p-9:30p","",""
"3933","2026-03-11","Eagle River","The Spur","music","Karaoke Night with Rocky!","8p-11p","",""
"3934","2026-03-11","Juneau","Inn at Creek Street","music","The Ukulele Group","3:45p-4:45p","",""
"3935","2026-03-11","Juneau","Schwabenhof","music","Open Mic","7:30p-11p","",""
"3936","2026-03-11","Juneau","Four Corner’s Lounge","music","West Coast Sing Wednesday","7:30p-9:30p","",""
"3937","2026-03-11","Juneau","Sheldon Community Arts Hanger","music","Bon Debarras","7p-3p","",""
"3938","2026-03-11","Juneau","The Crystal Saloon","music","Open Mic Night","8p-11:30p","",""
"3939","2026-03-11","Juneau","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"3940","2026-03-11","Juneau","Fairview Inn","music","Open Mic Night","8p-1a","",""
"3941","2026-03-11","Juneau","Yukon Bar","music","Open Mic Night","8p-2a","",""
"3942","2026-03-12","Eagle River","Fairbanks Library","community","Preschool Storytime","10:30a-11:15p & 1:30p-2:15p","",""
"3943","2026-03-12","Eagle River","Chugiak-Eagle River Library","community","Family Storytime","10:30a-11p","",""
"3944","2026-03-12","Eagle River","Tanana Lakes Recreation Area","festival","Tanana Lakes Springfest","11a-3p","",""
"3945","2026-03-12","Eagle River","Polar Ice","music","Open Skate: Paw Patrol","2:45p-4:45p","",""
"3946","2026-03-12","Eagle River","HooDoo Brewing","community","St. Patrick’s Beer Run & Shoe Demo","5:45p-?","",""
"3947","2026-03-12","Eagle River","HooDoo Brewing","comedy","Stand-Up Comedy w/ Geoffrey Asmus","9p-10p","",""
"3948","2026-03-12","Girdwood","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erica","6p-8p","",""
"3949","2026-03-12","Girdwood","Alibi Bar & Café","music","Karaoke Night","9p-12:30a","",""
"3950","2026-03-12","Juneau","Soldotna Library","community","Pre-School Story Time","10:30a-11a","",""
"3951","2026-03-12","Juneau","Marie Drake Planetarium","music","Juneau Audubon Society presents: Birds and Artificial Light At Night","6:30p-?","",""
"3952","2026-03-12","Juneau","Chapel by the Lake","dance","Thursday Night Dance Social: Texas Two-Step","6:30p-8:30p","",""
"3953","2026-03-12","Juneau","Sheldon Community Arts Hanger","music","Krew Fewd 2","6p-?","",""
"3954","2026-03-12","Juneau","Palmer Alehouse","music","Unplugged: The Robotz + Turbo and the Butterfly","6p-9p","",""
"3955","2026-03-12","Juneau","105.3 FM KRBD","music","Ketchikan Arts & Humanities Council: Arts Report","8:20a-8:35a","",""
"3956","2026-03-12","Juneau","The Crystal Saloon","music","Karaoke Night","8p-12a","",""
"3957","2026-03-12","Juneau","North Pole Alehouse","music","Karaoke Thursdays with Rocky Barnette","8p-12a","",""
"3958","2026-03-12","Juneau","Yukon Bar","music","Karaoke","8p-2a","",""
"3959","2026-03-12","Juneau","Alaskan Hotel and Bar","music","Open Mic","9p-11p","",""
"3960","2026-03-13","Anchorage","Susitna Brewing","music","Schaefer Mueller Live","6p-9p","",""
"3961","2026-03-13","Eagle River","The International Hotel & Bar","music","Latin Night w/ DJ Osito","10p-?","",""
"3962","2026-03-13","Eagle River","Hering Auditorium","music","Dustbowl Revival and Hot Club of Cowtown","7:30p-?","",""
"3963","2026-03-13","Eagle River","Odd Man Rush","music","Acoustic Oosik & Wrick Luv","7p-11p","",""
"3964","2026-03-13","Eagle River","Warrior Zone","music","Karaoke Night","7p-12a","",""
"3965","2026-03-13","Eagle River","The Basement","comedy","Stand-Up Comedy w/ Geoffrey Asmus","8p-10p","",""
"3966","2026-03-13","Girdwood","Kachemak Bay Recovery Connection","music","Live Music with Cody Burch","7p-9:30p","",""
"3967","2026-03-13","Girdwood","The Sitzmark Bar & Grill","music","Live at the Sitz: SunDog","9p-12a","",""
"3968","2026-03-13","Girdwood","Pioneer Bar","music","Open Mic","9p-1a","",""
"3969","2026-03-13","Juneau","The Goods","music","Karaoke w/ Edencraft","5:30p-8p","",""
"3970","2026-03-13","Juneau","Alaskana Social Club","music","Live Music w/ Allie Keck","5p-8p","",""
"3971","2026-03-13","Juneau","Vintage Food Truck Park","music","2nd Annual Luck of the Food Trucks","6p-9p","",""
"3972","2026-03-13","Juneau","Sheldon Community Arts Hanger","music","Oosik Movie Night: The Last King","7:30p-?","",""
"3973","2026-03-13","Juneau","Juneau Arts & Culture Center","music","Juneau Big Band: Dust Off the Rust","7p-10p","",""
"3974","2026-03-13","Juneau","Palmer Alehouse","music","Unplugged: Ken Peltier & Friends","7p-10p","",""
"3975","2026-03-13","Juneau","American Legion Post 15","music","Karaoke","7p-11p","",""
"3976","2026-03-13","Juneau","Silver Fox Inn","music","HarpDaddy meets Jesse James","7p-11p","",""
"3977","2026-03-13","Juneau","The Creek Street Cabaret","dance","Square Dance w/ the Free Radicals","7p-9p","",""
"3978","2026-03-13","Juneau","Kodiak Arts Council","music","Romeo & Juliet","7p-9p","",""
"3979","2026-03-13","Juneau","Schwabenhof","music","Karaoke Night","8p-11p","",""
"3980","2026-03-13","Juneau","Four Corner’s Lounge","music","Schaefer Mueller & The Neon Highway","9p-1a","",""
"3981","2026-03-14","Anchorage","Jewel Lake Parish","music","SCA Kingdom of the West: Eskalya Pi Day","10:30a-5p","",""
"3982","2026-03-14","Anchorage","Koot’s","music","Velvet La La","10:30p-2a","",""
"3983","2026-03-14","Anchorage","Studio 49","community","Sweet Cheeks Cabaret: Burlesque Basics Class w/ DeeDee S.Emme","11a-12p","",""
"3984","2026-03-14","Anchorage","Pink Cadillac","music","NOCHE DE BANDA, Corridos Y CUMBIA","11p-3a","",""
"3985","2026-03-14","Anchorage","Anchorage House of Harley Davidson","music","Heartburn Chili Cook Off","12p-3p","",""
"3986","2026-03-14","Anchorage","The Nave Spenard","music","Spenard Song Circle Annual Fundraiser Songwriter Workshop, Open Mic, & Performances by Emma Hill, Evan Phillips, & Rosie Rush","2p-9p","",""
"3987","2026-03-14","Anchorage","Arctic Valley Ski Area","music","Spring Break with Pete Kartsounes Live","3:30p-6:30p","",""
"3988","2026-03-14","Anchorage","49th State Brewing","music","Fur Rondy Melodrama: Pirates of the Aleutians- Saloon Girls Gone Wild","3p-5p & 7:30p-9:30p","",""
"3989","2026-03-14","Anchorage","Blarney Stone","music","The Good ol' Good Ones and Jacob & Ken","6p-11:30","",""
"3990","2026-03-14","Anchorage","Williwaw Social","comedy","ComedySportz: All-Ages Improv Comedy","6p-8:30p","",""
"3991","2026-03-14","Anchorage","The Workshop","dance","All-Ages Annnual Spring Break Dance","6p-8p","",""
"3992","2026-03-14","Anchorage","49th State Brewing","music","Irish Food Specials & Live Irish Music w/ Bosca Ceoil","6p-9p","",""
"3993","2026-03-14","Anchorage","Gumbo House","music","Piano Bar Saturdays w/ MJ Riemann","6p-9p","",""
"3994","2026-03-14","Anchorage","Alaska Center for the Performing Arts","music","Dustbowl Revival & Hot Club of Cowtown","7:30p-10p","",""
"3995","2026-03-14","Anchorage","Arctic Academie de Danse","dance","Urban Kiz Dance Lesson & Social Dance","7p-11p","",""
"3996","2026-03-14","Anchorage","Turnagain Brewing","comedy","Rubber Ptarmigan: Frambwahaha Comedy Show","7p-8:30p","",""
"3997","2026-03-14","Anchorage","Alaska Zoo","music","Zoo Lights","7p-9:30p","",""
"3998","2026-03-14","Anchorage","Anchorage Community Theatre","music","Marvel: Alaska’s First Female Aviator","7p-9p","",""
"3999","2026-03-14","Anchorage","Mad Myrna’s","music","Mad Myrna's Presents: Grease","7p-9p","",""
"4000","2026-03-14","Anchorage","Beartooth Theatrepub","music","2026 Shamrock Shuffle","8a-?","",""
"4001","2026-03-14","Anchorage","Van’s Dive Bar","music","Turbo Hell, The Ouija BeeGees, and Dreamcat","8p-?","",""
"4002","2026-03-14","Anchorage","Broken Blender","music","Sweet Cheeks Cabaret: Vaudeville Vibes, A Variety Show","8p-10p","",""
"4003","2026-03-14","Anchorage","Broken Blender","music","Karaoke w/ DJ Charms","8p-12a","",""
"4004","2026-03-14","Anchorage","Humpy’s","music","Pints & Pub Songs with Rogues & Wenches","8p-1a","",""
"4005","2026-03-14","Anchorage","Williwaw Social","dance","St. PRACTICE Day Dance Party w/ DJ Militant & DJ Cross","8p-2a","",""
"4006","2026-03-14","Anchorage","Flattop Pizza & Pool","music","DJ JRock","9:30p-12a","",""
"4007","2026-03-14","Anchorage","Anchorage Social Dance Club","dance","Dance Lessons & Social Dance","9:30p-2a","",""
"4008","2026-03-14","Anchorage","Hilltop Ski Area","music","Methodology Snowboard Event","9p-?","",""
"4009","2026-03-14","Anchorage","Oriental Garden","music","Weekly Karaoke Contest","9p-1:30a","",""
"4010","2026-03-14","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"4011","2026-03-14","Anchorage","The Carousel Lounge","music","Live Music w/ Santoro","9p-1a","",""
"4012","2026-03-14","Anchorage","Koot’s","music","Spenard Boiler Room XV","9p-2:30a","",""
"4013","2026-03-14","Anchorage","The Raven Bar","music","Get Lucky Underwear Party w/ Bodelia James","9p-2:30a","",""
"4014","2026-03-14","Anchorage","Time Out Lounge","music","Blast From The Past","9p-2:30a","",""
"4015","2026-03-14","Eagle River","The International Hotel & Bar","music","Marc Brown and The Blues Crew","10p-?","",""
"4016","2026-03-14","Eagle River","Pioneer Park Theatre","theatre","Missoula Children Theatre's Red Riding Hood","3p-?","",""
"4017","2026-03-14","Eagle River","Last Frontier CAC","music","Murder on the Bayou: Mardi Gras Mystery Party","5p-8p","",""
"4018","2026-03-14","Eagle River","Polar Ice","music","Open Skate: St. Patty's The Luck of the Irish","6p-8p","",""
"4019","2026-03-14","Eagle River","Lat 65 Brewing Co.","music","St.Paddy's w/ Steve Brown & the Bailers","7:30p-?","",""
"4020","2026-03-14","Eagle River","Palace Theater","music","Cabaret Night: Second Saturdays at Seven","7p-8:30p","",""
"4021","2026-03-14","Eagle River","Pakalolo Coffee Shop","comedy","Stand-Up Comedy w/ Geoffrey Asmus","7p-9p","",""
"4022","2026-03-14","Eagle River","Odd Man Rush","music","The Ken Peltier Band","8p-10p","",""
"4023","2026-03-14","Girdwood","Pratt Museum","music","Second Saturday at the Pratt: Free Admission","11a-4p","",""
"4024","2026-03-14","Girdwood","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"4025","2026-03-14","Girdwood","The Sitzmark Bar & Grill","music","Live at the Sitz: SunDog","9p-12a","",""
"4026","2026-03-14","Girdwood","Pioneer Bar","music","Karaoke Night","9p-1a","",""
"4027","2026-03-14","Juneau","Kodiak Market Place","music","Second Saturday St. Patrick’s Shenanigans","10:30p-?","",""
"4028","2026-03-14","Juneau","Borough Community Gym","music","Aurora Realms: A Gamer Convention","11a-6p","",""
"4029","2026-03-14","Juneau","Willow Community Center","music","Sled for Hope 2026","12p-?","",""
"4030","2026-03-14","Juneau","Valdez Brewing","music","St. Paddys Pie-Day Shenanigans w/ Moon Doggies Live","2p-9p","",""
"4031","2026-03-14","Juneau","Hatcher Pass Lodge","music","Bug In A Rug","4p-7p","",""
"4032","2026-03-14","Juneau","Bleeding Heart Brewery","music","St. Patrick’s Saturday w/ Live Music & Food","4p-8p","",""
"4033","2026-03-14","Juneau","Devil’s Club Brewing","music","St. Paddy’s Beer Choir","6:30p-?","",""
"4034","2026-03-14","Juneau","Last Frontier Brewing","music","Schaefer Mueller","6p-9p","",""
"4035","2026-03-14","Juneau","The Crystal Saloon","music","Blue Nagoon ft. Short Notice","7:30p-?","",""
"4036","2026-03-14","Juneau","Breeze Inn Seward","comedy","Comedy & Cocktails","7:30p-?","",""
"4037","2026-03-14","Juneau","St. Ann’s Parish Hall","dance","Contra Dance w/ Full Circle","7:30p-10:30p","",""
"4038","2026-03-14","Juneau","Sitka Performing Arts Center","music","The Original Artist Grind","7p-?","",""
"4039","2026-03-14","Juneau","Sheldon Community Arts Hanger","music","Roland Roberts Band: Oosik Afterparty","7p-?","",""
"4040","2026-03-14","Juneau","American Legion Post 15","music","Karaoke","7p-11p","",""
"4041","2026-03-14","Juneau","Silver Fox Inn","music","Glacier Blues Band","7p-11p","",""
"4042","2026-03-14","Juneau","Kodiak Arts Council","music","Romeo & Juliet","7p-9p","",""
"4043","2026-03-14","Juneau","Odess Theater","music","Sitka EDM: Aurora Show","8:30p-12a","",""
"4044","2026-03-14","Juneau","Red Dog Saloon","music","Fire on McGinnis","8p-11p","",""
"4045","2026-03-14","Juneau","Fairview Inn","music","The Getting Stranger","8p-1a","",""
"4046","2026-03-14","Juneau","North Pole Alehouse","music","St. Patrick’s Day w/ DJ Traxx","9p-?","",""
"4047","2026-03-14","Juneau","Four Corner’s Lounge","music","Schaefer Mueller & The Neon Highway","9p-1a","",""
"4048","2026-03-14","Juneau","Yukon Bar","music","Karaoke","9p-2a","",""
"4049","2026-03-14","Juneau","Yukon Bar","dance","St. Patrick's Dance Party w/ DJ Hankerchief","9p-2a","",""
"4050","2026-03-15","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"4051","2026-03-15","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"4052","2026-03-15","Anchorage","The Wildbirch Hotel","community","Ales for Tails: Brunch for A Cause","11a-?","",""
"4053","2026-03-15","Anchorage","Midnight Sun Theater","music","MST’s Improv Dojo","12:30p-2p","",""
"4054","2026-03-15","Anchorage","Arctic Valley Ski Area","music","Spring Break with Pete Kartsounes Live","12:30p-3:30p","",""
"4055","2026-03-15","Anchorage","Point Waranzof","music","Maslenitsa","1p-4p","",""
"4056","2026-03-15","Anchorage","Beartooth Theatrepub","music","The Oscars Watch Party","2p-?","",""
"4057","2026-03-15","Anchorage","Arctic Valley Ski Area","music","Rousted By Bulls Live","3:30p-6:30p","",""
"4058","2026-03-15","Anchorage","Anchorage Community Theatre","music","Marvel: Alaska’s First Female Aviator","3p-5p","",""
"4059","2026-03-15","Anchorage","VFW Post 1685","music","Benefit Night for Tyrone Palmer","4:30p-8:30p","",""
"4060","2026-03-15","Anchorage","Anchorage Social Dance Club","dance","Country Dance Nights: Line Dancing & Swing","6:30p-10p","",""
"4061","2026-03-15","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"4062","2026-03-15","Anchorage","49th State Brewing","music","Irish Food Specials & Live Irish Music w/ Andrea Childers","6p-9p","",""
"4063","2026-03-15","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"4064","2026-03-15","Anchorage","Changepoint","dance","International Cha Cha Lesson & Open Dance","7:45p-10p","",""
"4065","2026-03-15","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"4066","2026-03-15","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"4067","2026-03-15","Anchorage","Van’s Dive Bar","music","Open Mic Night","8p-11p","",""
"4068","2026-03-15","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"4069","2026-03-15","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"4070","2026-03-15","Eagle River","Pakalolo Coffee Shop","comedy","Stoney Comedy Brunch w/ Geoffrey Asmus","12p-2p","",""
"4071","2026-03-15","Eagle River","Jalapeno’s Mexican Restaurant","music","Loteria Night","5p-8p","",""
"4072","2026-03-15","Juneau","Salmon Landing","music","St. Paddy's Day Parade!","2p-3:30p","",""
"4073","2026-03-15","Juneau","Kodiak Arts Council","music","Romeo & Juliet","2p-4p","",""
"4074","2026-03-15","Juneau","Juneau Arts & Culture Center","music","Juneau Piano Series: Andrew Brownell","3p-4:30p","",""
"4075","2026-03-15","Juneau","Red Dog Saloon","music","Sunday Social Dancing & Lessons","6p-9p","",""
"4076","2026-03-15","Juneau","The Creek Street Cabaret","music","Open Mic Night w/ Joe Williams","6p-9p","",""
"4077","2026-03-15","Juneau","Four Corner’s Lounge","music","Karaoke","8p-?","",""
"4078","2026-03-16","Anchorage","Fire Island Bakery @ K Street Market","music","Weekly Jazz Jam","6:30p-9:30p","",""
"4079","2026-03-16","Anchorage","Writer’s Block Bookstore & Cafe","music","Auditions for “Gaslight (Angel Street)”","6p-?","",""
"4080","2026-03-16","Anchorage","Studio 49","community","Sweet Cheeks Cabaret: Burlesque Basics Class w/ DeeDee S.Emme","7p-8p","",""
"4081","2026-03-16","Anchorage","Anchorage Social Dance Club","dance","Learn to Square Dance","7p-9p","",""
"4082","2026-03-16","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"4083","2026-03-16","Juneau","Kenai Chamber of Commerce &Visitor Center","community","Story Time: ""Salmon Stream""","11a-?","",""
"4084","2026-03-16","Juneau","The Goods","music","Friends of Mike Morgan Song Circle","5p-7p","",""
"4085","2026-03-17","Anchorage","JBER Library","music","Preschool Storytime: Music","10:30a-11p","",""
"4086","2026-03-17","Anchorage","Pink Cadillac","music","All Ages Buckarooos Night","7p-11p","",""
"4087","2026-03-17","Anchorage","Anchorage Museum","community","Trail Tales Storytelling Series","7p-9p","",""
"4088","2026-03-17","Anchorage","Van’s Dive Bar","music","Live Irish Music from Whiskey Jacks","8p-?","",""
"4089","2026-03-17","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"4090","2026-03-17","Anchorage","Koot’s","music","The Eternal Cowboys","9p-12a","",""
"4091","2026-03-17","Eagle River","Wainwright Last Community Activity Center","community","Post Library Story Time","11a-12p","",""
"4092","2026-03-17","Eagle River","The International Hotel & Bar","music","St. Patrick's Day w/ Red Hackle Band","3p-?","",""
"4093","2026-03-17","Eagle River","Lat 65 Brewing Co.","music","Pedals, Pints, & Poles","6p-9p","",""
"4094","2026-03-17","Eagle River","Odd Man Rush","music","Anchorage Firefighters IAFF Local 1264's Pipes & Drums Band","7p-?","",""
"4095","2026-03-17","Girdwood","Pratt Museum","community","Storytime at the Pratt: Outstanding Otters","10:30a-11:30a","",""
"4096","2026-03-17","Girdwood","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"4097","2026-03-17","Juneau","Soldotna Library","community","Toddler Story Time","10:30a-11a","",""
"4098","2026-03-17","Juneau","Ken’s Garden Center","community","Storytime at Ken’s","10a-11a","",""
"4099","2026-03-17","Juneau","Sitka Elks #1662","music","St. Patrick's Day Dinner w/ Live Music","5p-8p","",""
"4100","2026-03-17","Juneau","Nonna’s Osteria","music","Jesse Ruben Live","7p","",""
"4101","2026-03-17","Juneau","The Crystal Saloon","music","Michael Kirkpatrick","8p-?","",""
"4102","2026-03-17","Juneau","The Creek Street Cabaret","music","Bear Bones & DJ Thomas Brooks","8p-?","",""
"4103","2026-03-17","Juneau","Four Corner’s Lounge","music","Industry Night with DJ Red","8p-?","",""
"4104","2026-03-17","Juneau","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"4105","2026-03-18","Anchorage","Alaska Zoo","community","Free Community Storytime","10:30a-11a","",""
"4106","2026-03-18","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-1a","",""
"4107","2026-03-18","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"4108","2026-03-18","Anchorage","Anchorage Social Dance Club","music","International Folk Dancing","6:30p-8p","",""
"4109","2026-03-18","Anchorage","Organic Oasis","music","Poetry Parlay","6p-8p","",""
"4110","2026-03-18","Anchorage","The Art Lounge AK","community","Community Crafting and Movie Night: Spirited Away","6p-9p","",""
"4111","2026-03-18","Anchorage","UAA Main Stage Theatre","music","UAA Jazz Ensemble Presents Voices of Jazz, A Celebration of Jazz Songs","7:30p-9p","",""
"4112","2026-03-18","Anchorage","907 Alehouse","music","Tyrone & Friends","7p-10p","",""
"4113","2026-03-18","Anchorage","Pink Cadillac","dance","Line Dance Wednesdays","7p-12a","",""
"4114","2026-03-18","Anchorage","Koot’s","music","Country Night","8p-2a","",""
"4115","2026-03-18","Anchorage","Van’s Dive Bar","music","Karaoke","9p-1a","",""
"4116","2026-03-18","Eagle River","The Spur","music","Karaoke Night with Rocky!","8p-11p","",""
"4117","2026-03-18","Juneau","Soldotna Library","community","Bouncing Babes Story Time","10:30a-11a","",""
"4118","2026-03-18","Juneau","Inn at Creek Street","music","The Ukulele Group","3:45p-4:45p","",""
"4119","2026-03-18","Juneau","The Goods","music","Karaoke Nights","5:30p-8p","",""
"4120","2026-03-18","Juneau","Schwabenhof","music","Open Mic","7:30p-11p","",""
"4121","2026-03-18","Juneau","Four Corner’s Lounge","music","West Coast Sing Wednesday","7:30p-9:30p","",""
"4122","2026-03-18","Juneau","The Crystal Saloon","music","Open Mic Night","8p-11:30p","",""
"4123","2026-03-18","Juneau","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"4124","2026-03-18","Juneau","Fairview Inn","music","Open Mic Night","8p-1a","",""
"4125","2026-03-18","Juneau","Yukon Bar","music","Open Mic Night","8p-2a","",""
"4126","2026-03-20","Juneau","Everett’s Restaurant","comedy","Comedy Show w/ Eddie Ifft","7:30p-?","",""
"4127","2026-03-21","Hope","Creekbend Company","music","Up A Mountain","6p-9p","",""
"4128","2026-07-15","Eagle River","Homestead Lounge","music","Karaoke Night w/ KJ Smoke","8p-12a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4129","2026-07-15","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4130","2026-07-15","Fairbanks","The Spur","music","Karaoke Night with Rocky!","8p-11p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4131","2026-07-15","Juneau","The Crystal Saloon","music","Open Mic Night","8p-11:30p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4132","2026-07-15","Juneau","Alaskan Hotel and Bar","music","Karaoke","8p-11p","https://www.facebook.com/BrokenBlenderAK",""
"4133","2026-07-15","Ketchikan","Ketchikan Dock","music","Music on the Dock: Dave, Hannah, and Chazz","12p-1p","https://www.ketchikanarts.org/programs-events/music-on-the-dock-summer-concert-series.html",""
"4134","2026-07-15","Ketchikan","Inn at Creek Street","music","The Ukulele Group","3:45p-4:45p","https://www.ketchikanarts.org/events-performances/full-arts-calendar.html/event/2026/06/03/1780533900/the-ukelele-group-/521570",""
"4135","2026-07-15","Palmer","Bleeding Heart Brewery","music","Mario Carboni Live","5p-7p","https://www.facebook.com/events/2217529165745705/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4136","2026-07-15","Palmer","Four Corner’s Lounge","music","West Coast Sing Wednesday","7:30p-9:30p","https://www.facebook.com/photo/?fbid=1411992579757709&set=gm.1053059570049116",""
"4137","2026-07-15","Seward","Yukon Bar","music","Karaoke with Raunchy Rachel","9p-1a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4138","2026-07-15","Soldotna","Soldotna Library","community","Bouncing Babes Story Time","10:30a-11a","https://www.facebook.com/events/843086674966253/843086688299585/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mech",""
"4139","2026-07-15","Soldotna","Soldotna Creek Park","music","Levitt Amp Music Series: Kuf Knotz & Christine Elise w/ Guy Patterson Opening","6p-9p","https://www.vansdivebaralaska.com/music-schedule",""
"4140","2026-07-15","Talkeetna","Denali Brewing Company","music","Jimmy Sandy","6p-8","https://www.facebook.com/photo/?fbid=1590844869717640&set=pb.100063764251860.-2207520000",""
"4141","2026-07-15","Wasilla","Schwabenhof","music","Open Mic","7:30p-11p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=2020d45d02&e=be0392aff7",""
"4142","2026-07-16","Chugiak","Lee Jordan Field","community","Free Baseball Game: Chugiak-Eagle River Chinooks vs the Oilers","6p-?","https://www.facebook.com/events/1320416256920916/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4143","2026-07-16","Cooper Landing","Gwin’s Lodge","music","Seth Malone Band (Request Night)","7p-10p","https://www.facebook.com/photo/?fbid=1625154909614942&set=a.954924113304695",""
"4144","2026-07-16","Eagle River","Chugiak-Eagle River Library","music","Magic by Robbie Cannon","12p-1p","https://www.facebook.com/events/1012360481382853/",""
"4145","2026-07-16","Eagle River","Homestead Lounge","dance","Dance Lessons with Shufflin Country Style","8p-9p","https://www.facebook.com/photo/?fbid=956976277112870&set=gm.992446826503991",""
"4146","2026-07-16","Eagle River","Homestead Lounge","music","Country Night w/ DJ AumanJoy","9p-2a","https://www.facebook.com/HomesteadLounge",""
"4147","2026-07-16","Ester","Malemute Saloon & Gold Camp","music","Open Mic Night","7:30p-11:30p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4148","2026-07-16","Fairbanks","Tanana Valley State Fair Grounds","music","Backyard Country BBQ w/ The Band Perry","5-?","https://www.facebook.com/events/1564385905104121/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4149","2026-07-16","Fairbanks","Fairbanks Community Band Hall","music","Free Youth Concert Band Rehearsals","5p-6p","https://www.facebook.com/events/1521883622657906/1521883639324571/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4150","2026-07-16","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4151","2026-07-16","Fairbanks","The Marlin","music","Open Mic Night","8p-11p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4152","2026-07-16","Fairbanks","The International Hotel & Bar","music","Karaoke with Angel","8p-2a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
